SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
43682001,486,-1,319,2021-07-19,2021-07-29,2021-07-26,2,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43682002,486,-1,326,2021-07-19,2021-07-29,2021-07-26,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43682003,486,-1,322,2021-07-19,2021-07-29,2021-07-26,2,2,419.46,838.92,0.0,413.15,826.29,838.92
43682004,486,-1,342,2021-07-19,2021-07-29,2021-07-26,2,2,419.46,838.92,0.0,413.15,826.29,838.92
43682005,486,-1,232,2021-07-19,2021-07-29,2021-07-26,2,1,28.84,28.84,0.0,31.72,31.72,28.84
43683001,506,-1,349,2021-07-20,2021-07-30,2021-07-27,1,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43683002,506,-1,232,2021-07-20,2021-07-30,2021-07-27,1,2,28.84,57.68,0.0,31.72,63.45,57.68
43683003,506,-1,346,2021-07-20,2021-07-30,2021-07-27,1,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43683004,506,-1,347,2021-07-20,2021-07-30,2021-07-27,1,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43683005,506,-1,215,2021-07-20,2021-07-30,2021-07-27,1,1,20.19,20.19,0.0,12.03,12.03,20.19
43683006,506,-1,220,2021-07-20,2021-07-30,2021-07-27,1,2,20.19,40.37,0.0,12.03,24.06,40.37
43683007,506,-1,223,2021-07-20,2021-07-30,2021-07-27,1,3,5.19,15.56,0.0,5.71,17.12,15.56
43683008,506,-1,348,2021-07-20,2021-07-30,2021-07-27,1,4,2024.99,8099.98,0.0,1898.09,7592.38,8099.98
43683009,506,-1,350,2021-07-20,2021-07-30,2021-07-27,1,6,2024.99,12149.96,0.0,1898.09,11388.57,12149.96
43683010,506,-1,345,2021-07-20,2021-07-30,2021-07-27,1,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43683011,506,-1,212,2021-07-20,2021-07-30,2021-07-27,1,3,20.19,60.56,0.0,12.03,36.08,60.56
43683012,506,-1,351,2021-07-20,2021-07-30,2021-07-27,1,5,2024.99,10124.97,0.0,1898.09,9490.47,10124.97
43683013,506,-1,218,2021-07-20,2021-07-30,2021-07-27,1,6,5.7,34.2,0.0,3.4,20.38,34.2
43684001,549,-1,315,2021-07-22,2021-08-01,2021-07-29,5,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43684002,549,-1,326,2021-07-22,2021-08-01,2021-07-29,5,2,419.46,838.92,0.0,413.15,826.29,838.92
43684003,549,-1,322,2021-07-22,2021-08-01,2021-07-29,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43684004,549,-1,319,2021-07-22,2021-08-01,2021-07-29,5,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43684005,549,-1,342,2021-07-22,2021-08-01,2021-07-29,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43684006,549,-1,328,2021-07-22,2021-08-01,2021-07-29,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43685001,458,-1,332,2021-07-23,2021-08-02,2021-07-30,5,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43685002,458,-1,328,2021-07-23,2021-08-02,2021-07-30,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43685003,458,-1,315,2021-07-23,2021-08-02,2021-07-30,5,1,874.79,874.79,0.0,884.71,884.71,874.79
43685004,458,-1,262,2021-07-23,2021-08-02,2021-07-30,5,1,183.94,183.94,0.0,181.49,181.49,183.94
43686001,344,-1,319,2021-07-24,2021-08-03,2021-07-31,1,3,874.79,2624.38,0.0,884.71,2654.12,2624.38
43686002,344,-1,326,2021-07-24,2021-08-03,2021-07-31,1,1,419.46,419.46,0.0,413.15,413.15,419.46
43686003,344,-1,342,2021-07-24,2021-08-03,2021-07-31,1,1,419.46,419.46,0.0,413.15,413.15,419.46
43687001,269,-1,338,2021-07-24,2021-08-03,2021-07-31,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43687002,269,-1,332,2021-07-24,2021-08-03,2021-07-31,2,2,419.46,838.92,0.0,413.15,826.29,838.92
43688001,161,-1,262,2021-07-25,2021-08-04,2021-08-01,2,1,183.94,183.94,0.0,181.49,181.49,183.94
43688002,161,-1,322,2021-07-25,2021-08-04,2021-08-01,2,2,419.46,838.92,0.0,413.15,826.29,838.92
43688003,161,-1,326,2021-07-25,2021-08-04,2021-08-01,2,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43688004,161,-1,285,2021-07-25,2021-08-04,2021-08-01,2,1,178.58,178.58,0.0,176.2,176.2,178.58
43688005,161,-1,328,2021-07-25,2021-08-04,2021-08-01,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43688006,161,-1,270,2021-07-25,2021-08-04,2021-08-01,2,2,183.94,367.88,0.0,181.49,362.97,367.88
43688007,161,-1,315,2021-07-25,2021-08-04,2021-08-01,2,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43688008,161,-1,319,2021-07-25,2021-08-04,2021-08-01,2,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43688009,161,-1,332,2021-07-25,2021-08-04,2021-08-01,2,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43688010,161,-1,342,2021-07-25,2021-08-04,2021-08-01,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43688011,161,-1,314,2021-07-25,2021-08-04,2021-08-01,2,2,2146.96,4293.92,0.0,2171.29,4342.59,4293.92
43689001,166,-1,330,2021-07-26,2021-08-05,2021-08-02,4,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43689002,166,-1,285,2021-07-26,2021-08-05,2021-08-02,4,2,178.58,357.16,0.0,176.2,352.4,357.16
43689003,166,-1,262,2021-07-26,2021-08-05,2021-08-02,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43689004,166,-1,314,2021-07-26,2021-08-05,2021-08-02,4,1,2146.96,2146.96,0.0,2171.29,2171.29,2146.96
43689005,166,-1,316,2021-07-26,2021-08-05,2021-08-02,4,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43689006,166,-1,334,2021-07-26,2021-08-05,2021-08-02,4,4,419.46,1677.84,0.0,413.15,1652.59,1677.84
43689007,166,-1,342,2021-07-26,2021-08-05,2021-08-02,4,2,419.46,838.92,0.0,413.15,826.29,838.92
43689008,166,-1,322,2021-07-26,2021-08-05,2021-08-02,4,7,419.46,2936.21,0.0,413.15,2892.02,2936.21
43689009,166,-1,264,2021-07-26,2021-08-05,2021-08-02,4,3,183.94,551.81,0.0,181.49,544.46,551.81
43689010,166,-1,253,2021-07-26,2021-08-05,2021-08-02,4,1,178.58,178.58,0.0,176.2,176.2,178.58
43689011,166,-1,328,2021-07-26,2021-08-05,2021-08-02,4,6,419.46,2516.75,0.0,413.15,2478.88,2516.75
43689012,166,-1,270,2021-07-26,2021-08-05,2021-08-02,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43689013,166,-1,272,2021-07-26,2021-08-05,2021-08-02,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43689014,166,-1,275,2021-07-26,2021-08-05,2021-08-02,4,2,356.9,713.8,0.0,352.14,704.28,713.8
43689015,166,-1,332,2021-07-26,2021-08-05,2021-08-02,4,5,419.46,2097.29,0.0,413.15,2065.73,2097.29
43689016,166,-1,338,2021-07-26,2021-08-05,2021-08-02,4,2,419.46,838.92,0.0,413.15,826.29,838.92
43689017,166,-1,324,2021-07-26,2021-08-05,2021-08-02,4,2,419.46,838.92,0.0,413.15,826.29,838.92
43689018,166,-1,319,2021-07-26,2021-08-05,2021-08-02,4,3,874.79,2624.38,0.0,884.71,2654.12,2624.38
43689019,166,-1,310,2021-07-26,2021-08-05,2021-08-02,4,2,2146.96,4293.92,0.0,2171.29,4342.59,4293.92
43689020,166,-1,326,2021-07-26,2021-08-05,2021-08-02,4,9,419.46,3775.13,0.0,413.15,3718.32,3775.13
43689021,166,-1,315,2021-07-26,2021-08-05,2021-08-02,4,4,874.79,3499.18,0.0,884.71,3538.83,3499.18
43690001,431,-1,232,2021-07-26,2021-08-05,2021-08-02,3,1,28.84,28.84,0.0,31.72,31.72,28.84
43690002,431,-1,342,2021-07-26,2021-08-05,2021-08-02,3,1,419.46,419.46,0.0,413.15,413.15,419.46
43690003,431,-1,223,2021-07-26,2021-08-05,2021-08-02,3,2,5.19,10.37,0.0,5.71,11.41,10.37
43690004,431,-1,322,2021-07-26,2021-08-05,2021-08-02,3,2,419.46,838.92,0.0,413.15,826.29,838.92
43691001,292,-1,319,2021-07-28,2021-08-07,2021-08-04,4,1,874.79,874.79,0.0,884.71,884.71,874.79
43692001,221,-1,342,2021-07-29,2021-08-08,2021-08-05,4,5,419.46,2097.29,0.0,413.15,2065.73,2097.29
43692002,221,-1,262,2021-07-29,2021-08-08,2021-08-05,4,1,183.94,183.94,0.0,181.49,181.49,183.94
43692003,221,-1,315,2021-07-29,2021-08-08,2021-08-05,4,8,874.79,6998.35,0.0,884.71,7077.67,6998.35
43692004,221,-1,272,2021-07-29,2021-08-08,2021-08-05,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43692005,221,-1,232,2021-07-29,2021-08-08,2021-08-05,4,10,28.84,288.4,0.0,31.72,317.24,288.4
43692006,221,-1,338,2021-07-29,2021-08-08,2021-08-05,4,1,419.46,419.46,0.0,413.15,413.15,419.46
43692007,221,-1,317,2021-07-29,2021-08-08,2021-08-05,4,4,874.79,3499.18,0.0,884.71,3538.83,3499.18
43692008,221,-1,285,2021-07-29,2021-08-08,2021-08-05,4,2,178.58,357.16,0.0,176.2,352.4,357.16
43692009,221,-1,319,2021-07-29,2021-08-08,2021-08-05,4,8,874.79,6998.35,0.0,884.71,7077.67,6998.35
43692010,221,-1,215,2021-07-29,2021-08-08,2021-08-05,4,3,20.19,60.56,0.0,12.03,36.08,60.56
43692011,221,-1,326,2021-07-29,2021-08-08,2021-08-05,4,6,419.46,2516.75,0.0,413.15,2478.88,2516.75
43692012,221,-1,275,2021-07-29,2021-08-08,2021-08-05,4,3,356.9,1070.69,0.0,352.14,1056.42,1070.69
43692013,221,-1,223,2021-07-29,2021-08-08,2021-08-05,4,6,5.19,31.12,0.0,5.71,34.23,31.12
43692014,221,-1,229,2021-07-29,2021-08-08,2021-08-05,4,4,28.84,115.36,0.0,31.72,126.9,115.36
43692015,221,-1,322,2021-07-29,2021-08-08,2021-08-05,4,7,419.46,2936.21,0.0,413.15,2892.02,2936.21
43692016,221,-1,316,2021-07-29,2021-08-08,2021-08-05,4,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43692017,221,-1,235,2021-07-29,2021-08-08,2021-08-05,4,4,28.84,115.36,0.0,31.72,126.9,115.36
43692018,221,-1,332,2021-07-29,2021-08-08,2021-08-05,4,2,419.46,838.92,0.0,413.15,826.29,838.92
43692019,221,-1,330,2021-07-29,2021-08-08,2021-08-05,4,1,419.46,419.46,0.0,413.15,413.15,419.46
43692020,221,-1,314,2021-07-29,2021-08-08,2021-08-05,4,2,2146.96,4293.92,0.0,2171.29,4342.59,4293.92
43692021,221,-1,334,2021-07-29,2021-08-08,2021-08-05,4,1,419.46,419.46,0.0,413.15,413.15,419.46
43692022,221,-1,253,2021-07-29,2021-08-08,2021-08-05,4,1,178.58,178.58,0.0,176.2,176.2,178.58
43692023,221,-1,324,2021-07-29,2021-08-08,2021-08-05,4,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43692024,221,-1,220,2021-07-29,2021-08-08,2021-08-05,4,3,20.19,60.56,0.0,12.03,36.08,60.56
43692025,221,-1,328,2021-07-29,2021-08-08,2021-08-05,4,1,419.46,419.46,0.0,413.15,413.15,419.46
43692026,221,-1,270,2021-07-29,2021-08-08,2021-08-05,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43692027,221,-1,212,2021-07-29,2021-08-08,2021-08-05,4,4,20.19,80.75,0.0,12.03,48.11,80.75
43692028,221,-1,264,2021-07-29,2021-08-08,2021-08-05,4,2,183.94,367.88,0.0,181.49,362.97,367.88
43693001,485,-1,235,2021-07-29,2021-08-08,2021-08-05,5,3,28.84,86.52,0.0,31.72,95.17,86.52
43693002,485,-1,346,2021-07-29,2021-08-08,2021-08-05,5,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43693003,485,-1,218,2021-07-29,2021-08-08,2021-08-05,5,6,5.7,34.2,0.0,3.4,20.38,34.2
43693004,485,-1,212,2021-07-29,2021-08-08,2021-08-05,5,2,20.19,40.37,0.0,12.03,24.06,40.37
43693005,485,-1,344,2021-07-29,2021-08-08,2021-08-05,5,3,2039.99,6119.98,0.0,1912.15,5736.46,6119.98
43693006,485,-1,215,2021-07-29,2021-08-08,2021-08-05,5,2,20.19,40.37,0.0,12.03,24.06,40.37
43693007,485,-1,347,2021-07-29,2021-08-08,2021-08-05,5,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43693008,485,-1,350,2021-07-29,2021-08-08,2021-08-05,5,3,2024.99,6074.98,0.0,1898.09,5694.28,6074.98
43693009,485,-1,345,2021-07-29,2021-08-08,2021-08-05,5,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43693010,485,-1,351,2021-07-29,2021-08-08,2021-08-05,5,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43694001,315,-1,349,2021-07-29,2021-08-08,2021-08-05,5,3,2024.99,6074.98,0.0,1898.09,5694.28,6074.98
43694002,315,-1,344,2021-07-29,2021-08-08,2021-08-05,5,3,2039.99,6119.98,0.0,1912.15,5736.46,6119.98
43694003,315,-1,232,2021-07-29,2021-08-08,2021-08-05,5,2,28.84,57.68,0.0,31.72,63.45,57.68
43694004,315,-1,345,2021-07-29,2021-08-08,2021-08-05,5,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43694005,315,-1,235,2021-07-29,2021-08-08,2021-08-05,5,3,28.84,86.52,0.0,31.72,95.17,86.52
43694006,315,-1,212,2021-07-29,2021-08-08,2021-08-05,5,1,20.19,20.19,0.0,12.03,12.03,20.19
43694007,315,-1,215,2021-07-29,2021-08-08,2021-08-05,5,1,20.19,20.19,0.0,12.03,12.03,20.19
43694008,315,-1,347,2021-07-29,2021-08-08,2021-08-05,5,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43694009,315,-1,346,2021-07-29,2021-08-08,2021-08-05,5,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43694010,315,-1,223,2021-07-29,2021-08-08,2021-08-05,5,1,5.19,5.19,0.0,5.71,5.71,5.19
43694011,315,-1,220,2021-07-29,2021-08-08,2021-08-05,5,5,20.19,100.93,0.0,12.03,60.14,100.93
43695001,27,-1,347,2021-07-30,2021-08-09,2021-08-06,5,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43695002,27,-1,307,2021-07-30,2021-08-09,2021-08-06,5,2,722.59,1445.19,0.0,623.84,1247.68,1445.19
43695003,27,-1,304,2021-07-30,2021-08-09,2021-08-06,5,1,714.7,714.7,0.0,617.03,617.03,714.7
43695004,27,-1,293,2021-07-30,2021-08-09,2021-08-06,5,1,722.59,722.59,0.0,623.84,623.84,722.59
43695005,27,-1,350,2021-07-30,2021-08-09,2021-08-06,5,5,2024.99,10124.97,0.0,1898.09,9490.47,10124.97
43695006,27,-1,351,2021-07-30,2021-08-09,2021-08-06,5,6,2024.99,12149.96,0.0,1898.09,11388.57,12149.96
43695007,27,-1,218,2021-07-30,2021-08-09,2021-08-06,5,2,5.7,11.4,0.0,3.4,6.79,11.4
43695008,27,-1,348,2021-07-30,2021-08-09,2021-08-06,5,5,2024.99,10124.97,0.0,1898.09,9490.47,10124.97
43696001,603,-1,326,2021-07-31,2021-08-10,2021-08-07,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43843001,18,-1,347,2021-08-01,2021-08-11,2021-08-08,3,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43843002,18,-1,351,2021-08-01,2021-08-11,2021-08-08,3,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43843003,18,-1,293,2021-08-01,2021-08-11,2021-08-08,3,2,722.59,1445.19,0.0,623.84,1247.68,1445.19
43843004,18,-1,350,2021-08-01,2021-08-11,2021-08-08,3,5,2024.99,10124.97,0.0,1898.09,9490.47,10124.97
43843005,18,-1,307,2021-08-01,2021-08-11,2021-08-08,3,2,722.59,1445.19,0.0,623.84,1247.68,1445.19
43843006,18,-1,292,2021-08-01,2021-08-11,2021-08-08,3,1,818.7,818.7,0.0,706.81,706.81,818.7
43843007,18,-1,300,2021-08-01,2021-08-11,2021-08-08,3,1,809.76,809.76,0.0,699.09,699.09,809.76
43843008,18,-1,344,2021-08-01,2021-08-11,2021-08-08,3,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43843009,18,-1,218,2021-08-01,2021-08-11,2021-08-08,3,2,5.7,11.4,0.0,3.4,6.79,11.4
43843010,18,-1,349,2021-08-01,2021-08-11,2021-08-08,3,3,2024.99,6074.98,0.0,1898.09,5694.28,6074.98
43844001,353,-1,348,2021-08-01,2021-08-11,2021-08-08,6,4,2024.99,8099.98,0.0,1898.09,7592.38,8099.98
43844002,353,-1,349,2021-08-01,2021-08-11,2021-08-08,6,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43844003,353,-1,350,2021-08-01,2021-08-11,2021-08-08,6,3,2024.99,6074.98,0.0,1898.09,5694.28,6074.98
43844004,353,-1,351,2021-08-01,2021-08-11,2021-08-08,6,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43845001,206,-1,262,2021-08-01,2021-08-11,2021-08-08,5,1,183.94,183.94,0.0,181.49,181.49,183.94
43845002,206,-1,232,2021-08-01,2021-08-11,2021-08-08,5,3,28.84,86.52,0.0,31.72,95.17,86.52
43845003,206,-1,342,2021-08-01,2021-08-11,2021-08-08,5,1,419.46,419.46,0.0,413.15,413.15,419.46
43845004,206,-1,328,2021-08-01,2021-08-11,2021-08-08,5,2,419.46,838.92,0.0,413.15,826.29,838.92
43845005,206,-1,324,2021-08-01,2021-08-11,2021-08-08,5,2,419.46,838.92,0.0,413.15,826.29,838.92
43845006,206,-1,315,2021-08-01,2021-08-11,2021-08-08,5,1,874.79,874.79,0.0,884.71,884.71,874.79
43845007,206,-1,332,2021-08-01,2021-08-11,2021-08-08,5,2,419.46,838.92,0.0,413.15,826.29,838.92
43845008,206,-1,314,2021-08-01,2021-08-11,2021-08-08,5,2,2146.96,4293.92,0.0,2171.29,4342.59,4293.92
43845009,206,-1,270,2021-08-01,2021-08-11,2021-08-08,5,1,183.94,183.94,0.0,181.49,181.49,183.94
43845010,206,-1,223,2021-08-01,2021-08-11,2021-08-08,5,4,5.19,20.75,0.0,5.71,22.82,20.75
43846001,318,-1,270,2021-08-01,2021-08-11,2021-08-08,6,3,183.94,551.81,0.0,181.49,544.46,551.81
43846002,318,-1,223,2021-08-01,2021-08-11,2021-08-08,6,1,5.19,5.19,0.0,5.71,5.71,5.19
43846003,318,-1,285,2021-08-01,2021-08-11,2021-08-08,6,1,178.58,178.58,0.0,176.2,176.2,178.58
43846004,318,-1,262,2021-08-01,2021-08-11,2021-08-08,6,1,183.94,183.94,0.0,181.49,181.49,183.94
43847001,210,-1,232,2021-08-01,2021-08-11,2021-08-08,6,1,28.84,28.84,0.0,31.72,31.72,28.84
43847002,210,-1,223,2021-08-01,2021-08-11,2021-08-08,6,1,5.19,5.19,0.0,5.71,5.71,5.19
43847003,210,-1,319,2021-08-01,2021-08-11,2021-08-08,6,1,874.79,874.79,0.0,884.71,884.71,874.79
43848001,164,-1,346,2021-08-02,2021-08-12,2021-08-09,1,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43848002,164,-1,351,2021-08-02,2021-08-12,2021-08-09,1,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43848003,164,-1,348,2021-08-02,2021-08-12,2021-08-09,1,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43848004,164,-1,349,2021-08-02,2021-08-12,2021-08-09,1,4,2024.99,8099.98,0.0,1898.09,7592.38,8099.98
43848005,164,-1,344,2021-08-02,2021-08-12,2021-08-09,1,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43849001,697,-1,349,2021-08-03,2021-08-13,2021-08-10,1,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43849002,697,-1,229,2021-08-03,2021-08-13,2021-08-10,1,1,28.84,28.84,0.0,31.72,31.72,28.84
43849003,697,-1,350,2021-08-03,2021-08-13,2021-08-10,1,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43849004,697,-1,344,2021-08-03,2021-08-13,2021-08-10,1,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43849005,697,-1,220,2021-08-03,2021-08-13,2021-08-10,1,1,20.19,20.19,0.0,12.03,12.03,20.19
43849006,697,-1,346,2021-08-03,2021-08-13,2021-08-10,1,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43849007,697,-1,232,2021-08-03,2021-08-13,2021-08-10,1,4,28.84,115.36,0.0,31.72,126.9,115.36
43849008,697,-1,345,2021-08-03,2021-08-13,2021-08-10,1,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43849009,697,-1,212,2021-08-03,2021-08-13,2021-08-10,1,1,20.19,20.19,0.0,12.03,12.03,20.19
43849010,697,-1,347,2021-08-03,2021-08-13,2021-08-10,1,2,2039.99,4079.99,0.0,1912.15,3824.31,4079.99
43849011,697,-1,215,2021-08-03,2021-08-13,2021-08-10,1,1,20.19,20.19,0.0,12.03,12.03,20.19
43850001,191,-1,332,2021-08-03,2021-08-13,2021-08-10,6,1,419.46,419.46,0.0,413.15,413.15,419.46
43850002,191,-1,316,2021-08-03,2021-08-13,2021-08-10,6,1,874.79,874.79,0.0,884.71,884.71,874.79
43850003,191,-1,324,2021-08-03,2021-08-13,2021-08-10,6,1,419.46,419.46,0.0,413.15,413.15,419.46
43850004,191,-1,326,2021-08-03,2021-08-13,2021-08-10,6,2,419.46,838.92,0.0,413.15,826.29,838.92
43850005,191,-1,314,2021-08-03,2021-08-13,2021-08-10,6,1,2146.96,2146.96,0.0,2171.29,2171.29,2146.96
43850006,191,-1,262,2021-08-03,2021-08-13,2021-08-10,6,3,183.94,551.81,0.0,181.49,544.46,551.81
43850007,191,-1,270,2021-08-03,2021-08-13,2021-08-10,6,1,183.94,183.94,0.0,181.49,181.49,183.94
43850008,191,-1,319,2021-08-03,2021-08-13,2021-08-10,6,3,874.79,2624.38,0.0,884.71,2654.12,2624.38
43850009,191,-1,317,2021-08-03,2021-08-13,2021-08-10,6,1,874.79,874.79,0.0,884.71,884.71,874.79
43850010,191,-1,275,2021-08-03,2021-08-13,2021-08-10,6,3,356.9,1070.69,0.0,352.14,1056.42,1070.69
43850011,191,-1,285,2021-08-03,2021-08-13,2021-08-10,6,1,178.58,178.58,0.0,176.2,176.2,178.58
43851001,558,-1,324,2021-08-04,2021-08-14,2021-08-11,2,2,419.46,838.92,0.0,413.15,826.29,838.92
43851002,558,-1,322,2021-08-04,2021-08-14,2021-08-11,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43851003,558,-1,220,2021-08-04,2021-08-14,2021-08-11,2,1,20.19,20.19,0.0,12.03,12.03,20.19
43851004,558,-1,342,2021-08-04,2021-08-14,2021-08-11,2,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43851005,558,-1,212,2021-08-04,2021-08-14,2021-08-11,2,1,20.19,20.19,0.0,12.03,12.03,20.19
43851006,558,-1,262,2021-08-04,2021-08-14,2021-08-11,2,1,183.94,183.94,0.0,181.49,181.49,183.94
43851007,558,-1,315,2021-08-04,2021-08-14,2021-08-11,2,1,874.79,874.79,0.0,884.71,884.71,874.79
43851008,558,-1,285,2021-08-04,2021-08-14,2021-08-11,2,3,178.58,535.74,0.0,176.2,528.6,535.74
43851009,558,-1,314,2021-08-04,2021-08-14,2021-08-11,2,1,2146.96,2146.96,0.0,2171.29,2171.29,2146.96
43851010,558,-1,332,2021-08-04,2021-08-14,2021-08-11,2,1,419.46,419.46,0.0,413.15,413.15,419.46
43851011,558,-1,223,2021-08-04,2021-08-14,2021-08-11,2,1,5.19,5.19,0.0,5.71,5.71,5.19
43851012,558,-1,215,2021-08-04,2021-08-14,2021-08-11,2,3,20.19,60.56,0.0,12.03,36.08,60.56
43852001,568,-1,349,2021-08-04,2021-08-14,2021-08-11,6,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43853001,11,-1,350,2021-08-04,2021-08-14,2021-08-11,6,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43853002,11,-1,346,2021-08-04,2021-08-14,2021-08-11,6,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43853003,11,-1,344,2021-08-04,2021-08-14,2021-08-11,6,1,2039.99,2039.99,0.0,1912.15,1912.15,2039.99
43853004,11,-1,349,2021-08-04,2021-08-14,2021-08-11,6,4,2024.99,8099.98,0.0,1898.09,7592.38,8099.98
43853005,11,-1,348,2021-08-04,2021-08-14,2021-08-11,6,2,2024.99,4049.99,0.0,1898.09,3796.19,4049.99
43853006,11,-1,351,2021-08-04,2021-08-14,2021-08-11,6,3,2024.99,6074.98,0.0,1898.09,5694.28,6074.98
43854001,208,-1,319,2021-08-05,2021-08-15,2021-08-12,6,2,874.79,1749.59,0.0,884.71,1769.42,1749.59
43855001,102,-1,332,2021-08-05,2021-08-15,2021-08-12,6,2,419.46,838.92,0.0,413.15,826.29,838.92
43855002,102,-1,322,2021-08-05,2021-08-15,2021-08-12,6,2,419.46,838.92,0.0,413.15,826.29,838.92
43855003,102,-1,314,2021-08-05,2021-08-15,2021-08-12,6,1,2146.96,2146.96,0.0,2171.29,2171.29,2146.96
43855004,102,-1,324,2021-08-05,2021-08-15,2021-08-12,6,4,419.46,1677.84,0.0,413.15,1652.59,1677.84
43855005,102,-1,285,2021-08-05,2021-08-15,2021-08-12,6,1,178.58,178.58,0.0,176.2,176.2,178.58
43855006,102,-1,326,2021-08-05,2021-08-15,2021-08-12,6,3,419.46,1258.38,0.0,413.15,1239.44,1258.38
43855007,102,-1,275,2021-08-05,2021-08-15,2021-08-12,6,2,356.9,713.8,0.0,352.14,704.28,713.8
43855008,102,-1,334,2021-08-05,2021-08-15,2021-08-12,6,1,419.46,419.46,0.0,413.15,413.15,419.46
43855009,102,-1,264,2021-08-05,2021-08-15,2021-08-12,6,1,183.94,183.94,0.0,181.49,181.49,183.94
43855010,102,-1,342,2021-08-05,2021-08-15,2021-08-12,6,2,419.46,838.92,0.0,413.15,826.29,838.92
43855011,102,-1,262,2021-08-05,2021-08-15,2021-08-12,6,1,183.94,183.94,0.0,181.49,181.49,183.94
43855012,102,-1,316,2021-08-05,2021-08-15,2021-08-12,6,1,874.79,874.79,0.0,884.71,884.71,874.79
43855013,102,-1,338,2021-08-05,2021-08-15,2021-08-12,6,2,419.46,838.92,0.0,413.15,826.29,838.92
43856001,389,-1,218,2021-08-06,2021-08-16,2021-08-13,6,2,5.7,11.4,0.0,3.4,6.79,11.4
43856002,389,-1,350,2021-08-06,2021-08-16,2021-08-13,6,1,2024.99,2024.99,0.0,1898.09,1898.09,2024.99
43857001,533,-1,322,2021-08-07,2021-08-17,2021-08-14,6,1,419.46,419.46,0.0,413.15,413.15,419.46
43857002,533,-1,332,2021-08-07,2021-08-17,2021-08-14,6,1,419.46,419.46,0.0,413.15,413.15,419.46
43857003,533,-1,326,2021-08-07,2021-08-17,2021-08-14,6,2,419.46,838.92,0.0,413.15,826.29,838.92
